id,channel,title,url,state,start,end
I4uO-7N4-F4,UCTfDzAgNb-o5x2Oce_mfcoQ,【歌枠】じこまんぞくからおけまん【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=I4uO-7N4-F4,archive,2022/05/06 17:03:07,2022/05/06 18:29:40
rKFd-Hmnmv0,UCTfDzAgNb-o5x2Oce_mfcoQ,【パワプロ2022】栄冠ナインモード　くっころ高校2年目　#3【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=rKFd-Hmnmv0,archive,2022/05/05 14:00:34,2022/05/05 16:00:00
1zxoGw7SMwE,UCTfDzAgNb-o5x2Oce_mfcoQ,【#オタクの業】うるせー黙れ！俺がTOだ！！【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=1zxoGw7SMwE,archive,2022/05/05 21:00:43,2022/05/06 00:31:43
NULbmBHhra0,UCTfDzAgNb-o5x2Oce_mfcoQ,【せつこのへや】第11回　紫乃咲ほのあちゃん【クッコロ・セツ / Vtuber】,https://www.youtube.com/watch?v=NULbmBHhra0,upcoming,2022/05/12 22:00:44,2022/05/12 23:00:44
q9HGh37GxL8,UCTfDzAgNb-o5x2Oce_mfcoQ,【どこでもキャッチャー】クレーンゲームで、ガリチーいっぱいとるぞ！！【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=q9HGh37GxL8,archive,2022/05/04 19:59:47,2022/05/04 21:26:55
2T-cJzwke5c,UCTfDzAgNb-o5x2Oce_mfcoQ,【暴露】元アイドル2人がアイドルのこと暴露します。　with.近野いずみ（セキララもいいよ。）【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=2T-cJzwke5c,upcoming,2022/05/11 21:00:00,2022/05/11 22:00:00
6fc8uOTItsY,UCTfDzAgNb-o5x2Oce_mfcoQ,【#SETSUNARADIO】第24回「職業経験の話」【クッコロ・セツ / Vtuber】,https://www.youtube.com/watch?v=6fc8uOTItsY,archive,2022/05/03 22:00:06,2022/05/03 23:59:08
WMdYQofvEms,UCTfDzAgNb-o5x2Oce_mfcoQ,【#よいどれあもあす】たくさんの女の子たちと飲酒Among Usだ！　セツ視点【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=WMdYQofvEms,archive,2022/05/02 20:59:38,2022/05/02 23:28:45
rriBAxjuYwQ,UCTfDzAgNb-o5x2Oce_mfcoQ,【パワプロ2022】栄冠ナインモード　くっころ高校１年目の夏　#2【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=rriBAxjuYwQ,archive,2022/05/02 15:00:15,2022/05/02 18:53:48
ykAZo1p4V5s,UCTfDzAgNb-o5x2Oce_mfcoQ,【パワプロ2022】栄冠ナインモード　くっころ高校始動します　#1【クッコロ・セツ / 深層組 Vtuber】,https://www.youtube.com/watch?v=ykAZo1p4V5s,archive,2022/05/01 20:56:43,2022/05/01 23:59:49
