id,channel,title,url,state,start,end
K_g3S7C4CIw,UC7yrCBpBQCDCLT69s-vrqZw,【RFA/FB2】快便快便！【＃５/生返るるる/深層組】,https://www.youtube.com/watch?v=K_g3S7C4CIw,archive,2022/05/06 12:04:49,2022/05/06 15:55:46
s1ZYUG3y9Vg,UC7yrCBpBQCDCLT69s-vrqZw,【スーパードンキーコング】ゴリラが飛ぶぞ～！！【＃２/生返るるる/深層組】,https://www.youtube.com/watch?v=s1ZYUG3y9Vg,archive,2022/05/05 21:00:47,2022/05/05 23:40:33
U24TJW5EOzE,UC7yrCBpBQCDCLT69s-vrqZw,【クロノ・クロス】昼枠！キッドを助けないルートへ！【＃５/生返るるる/深層組】,https://www.youtube.com/watch?v=U24TJW5EOzE,archive,2022/05/05 12:01:39,2022/05/05 14:39:22
lzhLg9APZlw,UC7yrCBpBQCDCLT69s-vrqZw,【マリオカート8DX】視聴者参加型！勝利はるるるの手に！！【生返るるる/深層組】,https://www.youtube.com/watch?v=lzhLg9APZlw,archive,2022/05/04 21:29:38,2022/05/04 22:32:04
nowevf-VTUM,UC7yrCBpBQCDCLT69s-vrqZw,【RFA/FB2】朝は普通にご飯食べる！！【＃４/生返るるる/深層組】,https://www.youtube.com/watch?v=nowevf-VTUM,archive,2022/05/04 12:02:01,2022/05/04 14:12:47
l8lXFF5QAQA,UC7yrCBpBQCDCLT69s-vrqZw,【ASMR】耳かき、タイピング音、音叉、マッサージ、読み聞かせetc...【生返るるる/深層組】,https://www.youtube.com/watch?v=l8lXFF5QAQA,archive,2022/05/03 23:01:49,2022/05/04 00:42:22
b7g31KPq0lE,UC7yrCBpBQCDCLT69s-vrqZw,【RFA/FB2】順調に体重減ってる！！【＃３/生返るるる/深層組】,https://www.youtube.com/watch?v=b7g31KPq0lE,archive,2022/05/02 12:02:33,2022/05/02 19:03:54
d_r79Kw_4U8,UC7yrCBpBQCDCLT69s-vrqZw,【幻想水滸伝Ⅱ】本拠地をゲットしろ！！【＃４/生返るるる/深層組】,https://www.youtube.com/watch?v=d_r79Kw_4U8,archive,2022/05/01 19:17:25,2022/05/01 23:59:10
rte8GMUEXMg,UC7yrCBpBQCDCLT69s-vrqZw,【RFA/FB2】食事制限をはじめたよ【＃２/生返るるる/深層組】,https://www.youtube.com/watch?v=rte8GMUEXMg,archive,2022/04/30 16:59:55,2022/04/30 18:13:03
0ChFlGUrMys,UC7yrCBpBQCDCLT69s-vrqZw,【RFA/FB2】深層組BBQ大会に出るために痩せる！！【＃１/生返るるる/深層組】,https://www.youtube.com/watch?v=0ChFlGUrMys,archive,2022/04/29 22:29:13,2022/04/30 00:00:15
dREHoMkFH-o,UC7yrCBpBQCDCLT69s-vrqZw,【クロノ・クロス】昼枠！蛇骨館攻略！【＃４/生返るるる/深層組】,https://www.youtube.com/watch?v=dREHoMkFH-o,archive,2022/04/29 12:05:07,2022/04/29 14:39:16
WLs9JU4uP5Y,UC7yrCBpBQCDCLT69s-vrqZw,【子育てクイズマイエンジェル】目指せクイズ王！！かわいいかわいい娘を育てるぞ！！【生返るるる/深層組】,https://www.youtube.com/watch?v=WLs9JU4uP5Y,archive,2022/04/27 21:00:23,2022/04/28 00:29:07
c7taxS9ZMRo,UC7yrCBpBQCDCLT69s-vrqZw,【クロノ・クロス】昼枠！エレメント、難しい【＃３/生返るるる/深層組】,https://www.youtube.com/watch?v=c7taxS9ZMRo,archive,2022/04/27 12:02:05,2022/04/27 14:58:03
tnj7Vp64MqQ,UC7yrCBpBQCDCLT69s-vrqZw,【ときめきメモリアルGS4】ついにエンディング！実くんと結ばれるのか！？【＃最終回/生返るるる/深層組】,https://www.youtube.com/watch?v=tnj7Vp64MqQ,archive,2022/04/25 21:00:26,2022/04/26 00:32:42
LU9kpkNdiL8,UC7yrCBpBQCDCLT69s-vrqZw,【長時間歌枠】永遠に歌う【生返るるる/深層組】,https://www.youtube.com/watch?v=LU9kpkNdiL8,archive,2022/04/24 21:00:19,2022/04/25 06:26:08
BlG-i703P-Y,UC7yrCBpBQCDCLT69s-vrqZw,【APEX】雑魚がプロ二人とともに目指すチャンピョン伝説【生返るるる/深層組】,https://www.youtube.com/watch?v=BlG-i703P-Y,archive,2022/04/23 20:31:13,2022/04/23 22:28:14
Tp4D5YmkcWg,UC7yrCBpBQCDCLT69s-vrqZw,【下見配信】バーチャル物産展in北海道会場下見配信【生返るるる/深層組】,https://www.youtube.com/watch?v=Tp4D5YmkcWg,archive,2022/04/23 17:00:01,2022/04/23 17:56:46
pCZOWRHQvAM,UC7yrCBpBQCDCLT69s-vrqZw,【幻想水滸伝Ⅱ】ジョウイが裏切った！！！！！！【＃３/生返るるる/深層組】,https://www.youtube.com/watch?v=pCZOWRHQvAM,archive,2022/04/22 19:00:51,2022/04/22 22:35:22
_yrrBOD3u5E,UC7yrCBpBQCDCLT69s-vrqZw,【子育てクイズマイエンジェル】クイズで最強の娘を育てる！！【生返るるる/深層組】,https://www.youtube.com/watch?v=_yrrBOD3u5E,archive,2022/04/21 21:02:27,2022/04/22 01:27:50
yto17D2atxY,UC7yrCBpBQCDCLT69s-vrqZw,【クロノ・クロス】朝枠！10年前に・・・死んでいた！？【＃２/生返るるる/深層組】,https://www.youtube.com/watch?v=yto17D2atxY,archive,2022/04/20 07:59:43,2022/04/20 09:37:15
HquJ4pKOwqo,UC7yrCBpBQCDCLT69s-vrqZw,【歌枠】ラブライブ！μ&#39;s限定歌枠「前夜祭」【生返るるる 深層組】,https://www.youtube.com/watch?v=HquJ4pKOwqo,uploaded,2022/04/19 16:42:18,2022/04/19 20:23:50
-irabIYIEU0,UC7yrCBpBQCDCLT69s-vrqZw,スナックるるる 『オーストラリアからのお客様コラボ』ゲスト：アズネ蓮ちゃん【第八回】,https://www.youtube.com/watch?v=-irabIYIEU0,archive,2022/04/17 20:59:21,2022/04/17 23:42:48
NkXzW9V32a0,UC7yrCBpBQCDCLT69s-vrqZw,【同時視聴】ドラゴンボール超ブロリー【生返るるる/深層組】,https://www.youtube.com/watch?v=NkXzW9V32a0,archive,2022/04/16 20:44:58,2022/04/16 23:12:41
yVpnXQRsfZ8,UC7yrCBpBQCDCLT69s-vrqZw,【幻想水滸伝Ⅱ】ピリカの声が・・・！！【＃２/生返るるる/深層組】,https://www.youtube.com/watch?v=yVpnXQRsfZ8,archive,2022/04/15 19:01:43,2022/04/15 23:56:07
CRAdVufKkQA,UC7yrCBpBQCDCLT69s-vrqZw,【クロノ・クロス】朝枠！完全初見プレイ！【＃１/生返るるる/深層組】,https://www.youtube.com/watch?v=CRAdVufKkQA,archive,2022/04/15 08:01:27,2022/04/15 09:57:10
YCK4fTYD6ig,UC7yrCBpBQCDCLT69s-vrqZw,【同時視聴】「植松伸夫の世界」同時視聴（NHK・Eテレ）【生返るるる/深層組】,https://www.youtube.com/watch?v=YCK4fTYD6ig,archive,2022/04/14 20:49:28,2022/04/14 22:55:50
8nvMSnaRm48,UC7yrCBpBQCDCLT69s-vrqZw,【ダイナマイト刑事】おーれのぶーきを知ってるかい？【生返るるる/深層組】,https://www.youtube.com/watch?v=8nvMSnaRm48,archive,2022/04/13 21:01:53,2022/04/13 23:17:26
t7WFdTNw9Mw,UC7yrCBpBQCDCLT69s-vrqZw,【雑談】マシュマロもぐもぐと適当に雑談【生返るるる/深層組】,https://www.youtube.com/watch?v=t7WFdTNw9Mw,archive,2022/04/12 23:00:41,2022/04/13 01:03:40
WbwFGZtPxUY,UC7yrCBpBQCDCLT69s-vrqZw,【雑談】俺の嫁選手権プラス＆グッズお礼＆マシュマロ読み【生返るるる/深層組】,https://www.youtube.com/watch?v=WbwFGZtPxUY,archive,2022/04/11 21:00:05,2022/04/12 00:31:07
S8p2qV9Pa2c,UC7yrCBpBQCDCLT69s-vrqZw,【幻想水滸伝Ⅱ】再び、108人の仲間を集めに行こう！【＃１/生返るるる/深層組】,https://www.youtube.com/watch?v=S8p2qV9Pa2c,archive,2022/04/10 19:00:17,2022/04/11 00:06:36
WTrqjC8PGuQ,UC7yrCBpBQCDCLT69s-vrqZw,【スーパードンキーコング】ウホッいいゴリラ！！【生返るるる/深層組】,https://www.youtube.com/watch?v=WTrqjC8PGuQ,archive,2022/04/09 19:02:43,2022/04/09 21:33:22
ABfmumbK-uE,UC7yrCBpBQCDCLT69s-vrqZw,【占い】プロの占い師、マオ・シルフィーユちゃんにるるるの運勢を占ってもらう！【コラボ】,https://www.youtube.com/watch?v=ABfmumbK-uE,archive,2022/04/08 22:31:38,2022/04/09 00:34:43
aArtZpnRZyc,UC7yrCBpBQCDCLT69s-vrqZw,【超リアル3D】深層祭でもらったプレゼントを開封していくよ！【生返るるる/深層組】,https://www.youtube.com/watch?v=aArtZpnRZyc,archive,2022/04/08 19:12:25,2022/04/08 20:41:15
nnTxJob6vHI,UC7yrCBpBQCDCLT69s-vrqZw,【Among us】ごった煮！山dさん主催あもあすコラボ！！【コラボ】,https://www.youtube.com/watch?v=nnTxJob6vHI,archive,2022/04/07 21:01:01,2022/04/07 23:34:53
lOESom4e5Is,UC7yrCBpBQCDCLT69s-vrqZw,【ときめきメモリアルGS4】七ツ森実くんをわが物にする！！【＃２/生返るるる/深層組】,https://www.youtube.com/watch?v=lOESom4e5Is,archive,2022/04/05 21:29:32,2022/04/06 00:20:33
MiNKDqxx-s4,UC7yrCBpBQCDCLT69s-vrqZw,【ときめきメモリアルGS4】男を堕とすぞ！！！！！！！！！【＃１/生返るるる/深層組】,https://www.youtube.com/watch?v=MiNKDqxx-s4,archive,2022/04/04 21:00:27,2022/04/05 00:46:15
BOWJXV_v8LI,UC7yrCBpBQCDCLT69s-vrqZw,みんなの俺の嫁・私の旦那を紹介スペシャル！！Part４【生返るるる/深層組】,https://www.youtube.com/watch?v=BOWJXV_v8LI,archive,2022/04/03 21:01:57,2022/04/03 23:31:36
0lecnUpQraU,UC7yrCBpBQCDCLT69s-vrqZw,【雑談】地声でやる深層祭感想会（１５分だけ）【生返るるる/深層組】,https://www.youtube.com/watch?v=0lecnUpQraU,archive,2022/04/02 22:30:13,2022/04/03 02:58:50
gMCgw-MOccw,UC7yrCBpBQCDCLT69s-vrqZw,【クレイジータクシー】俺は走り屋タクシー稼業！！【生返るるる/深層組】,https://www.youtube.com/watch?v=gMCgw-MOccw,archive,2022/03/31 21:00:59,2022/03/31 23:23:46
