id,channel,title,url,state,start,end
ba7U-NxKqQo,UCv5ndlKn_HNPySHP7mL1TTA,【現実みろ】“現実”(りある)を見てきたパート２【なまほしちゃん】,https://www.youtube.com/watch?v=ba7U-NxKqQo,archive,2021/12/16 23:00:56,2021/12/17 00:17:58
1qUBVqHEHFc,UCv5ndlKn_HNPySHP7mL1TTA,【ゲーム実況】一周回って今が旬のUNDERTALE初見プレイ#2,https://www.youtube.com/watch?v=1qUBVqHEHFc,archive,2021/12/15 21:35:06,2021/12/15 23:55:09
5QZRXzsGHsA,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】社会の歯車回して下さってありがとうございます/妹の話,https://www.youtube.com/watch?v=5QZRXzsGHsA,archive,2021/12/13 22:00:56,2021/12/14 00:01:59
ZD81bi32_0U,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】自分の&quot;身体&quot;カスタムして遊ぶ【3D】,https://www.youtube.com/watch?v=ZD81bi32_0U,archive,2021/12/10 21:57:46,2021/12/10 23:45:17
H1xVGe5w6n4,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】眠くて仕方ないけど無理矢理起きた,https://www.youtube.com/watch?v=H1xVGe5w6n4,archive,2021/12/09 21:59:15,2021/12/09 23:24:00
LiiYk7QyNsg,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】ちょっとだけこしょこしょばなし【ASMR】,https://www.youtube.com/watch?v=LiiYk7QyNsg,archive,2021/12/06 22:21:27,2021/12/07 00:17:04
GgVwYcxqGC0,UCv5ndlKn_HNPySHP7mL1TTA,【なまいきロリ組】やわらかあたま塾VS息根とめる【番外緊急対戦】,https://www.youtube.com/watch?v=GgVwYcxqGC0,archive,2021/12/06 20:33:02,2021/12/06 22:11:27
qtVHgysx3ec,UCv5ndlKn_HNPySHP7mL1TTA,さまよえるマシュマロたちを救済します…,https://www.youtube.com/watch?v=qtVHgysx3ec,archive,2021/12/04 22:01:41,2021/12/04 23:02:06
ICR4HokVN9c,UCv5ndlKn_HNPySHP7mL1TTA,【作業枠】消そうと思ったけど案外面白かったから生き残った枠【雑】,https://www.youtube.com/watch?v=ICR4HokVN9c,archive,2021/12/03 16:02:49,2021/12/03 18:24:10
yaG4mXkNcHA,UCv5ndlKn_HNPySHP7mL1TTA,【ゲーム実況】一周回って今が旬のUNDERTALE初見プレイ#1,https://www.youtube.com/watch?v=yaG4mXkNcHA,archive,2021/12/02 21:57:44,2021/12/03 00:05:26
N6H_rKgo_zk,UCv5ndlKn_HNPySHP7mL1TTA,こっそりおえかき雑談しちゃおうかな🌟,https://www.youtube.com/watch?v=N6H_rKgo_zk,archive,2021/12/01 22:13:00,2021/12/01 22:57:41
pP0QldEXaxY,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】こどもだからいやなことからはぜ～んぶにげちゃえ🌟,https://www.youtube.com/watch?v=pP0QldEXaxY,archive,2021/11/29 22:00:08,2021/11/30 00:33:55
WI_POOpImEQ,UCv5ndlKn_HNPySHP7mL1TTA,【現実みろ】“現実”(りある)を見てきたのでみんなにも教えてあげようかな【なまほしちゃん】,https://www.youtube.com/watch?v=WI_POOpImEQ,archive,2021/11/26 22:34:35,2021/11/27 00:43:41
HLUU2gCder8,UCv5ndlKn_HNPySHP7mL1TTA,【なまいき丸】QUEST ROOMSとかいう部屋に監禁されてます！【脱出ゲーム】,https://www.youtube.com/watch?v=HLUU2gCder8,archive,2021/11/25 19:58:13,2021/11/25 22:17:17
Rf9xEJI3xvA,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】外出ると体力絶対0になる呪いかかってます,https://www.youtube.com/watch?v=Rf9xEJI3xvA,archive,2021/11/23 22:57:36,2021/11/24 00:15:00
8hWCls-tZhw,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】暗くてじめじめした感情は吐き出すのが一番いい,https://www.youtube.com/watch?v=8hWCls-tZhw,archive,2021/11/22 22:28:32,2021/11/22 23:40:48
UM7SMVFqV8g,UCv5ndlKn_HNPySHP7mL1TTA,何もない日のささやかな雑談とお食事ですわ,https://www.youtube.com/watch?v=UM7SMVFqV8g,archive,2021/11/20 21:00:30,2021/11/20 22:15:16
KZSwZbK4zXs,UCv5ndlKn_HNPySHP7mL1TTA,【紫兎ハミル】ガチメンヘラの取り扱い解説【なまほしちゃん】,https://www.youtube.com/watch?v=KZSwZbK4zXs,archive,2021/11/19 21:57:16,2021/11/19 23:07:06
-ldTRFdRf74,UCv5ndlKn_HNPySHP7mL1TTA,グッズ購入してくれたほごしゃさんへ感謝の配信＆手書きサイン抽選会！,https://www.youtube.com/watch?v=-ldTRFdRf74,archive,2021/11/16 23:43:56,2021/11/17 01:27:11
NWOLDDuEglU,UCv5ndlKn_HNPySHP7mL1TTA,深層姉妹全員襲来！パーティゲームと雑談🌟【Pummel party】,https://www.youtube.com/watch?v=NWOLDDuEglU,archive,2021/11/16 21:59:14,2021/11/16 23:30:56
_8rwQ3Iitg8,UCv5ndlKn_HNPySHP7mL1TTA,天才なのでインターネットサイン会やります🌟,https://www.youtube.com/watch?v=_8rwQ3Iitg8,archive,2021/11/15 21:58:21,2021/11/16 02:51:23
MKeW9sj0VAU,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】半実在系美少女なまほしちゃん(12),https://www.youtube.com/watch?v=MKeW9sj0VAU,archive,2021/11/11 22:02:13,2021/11/11 22:48:23
Yk_KU8QdDH8,UCv5ndlKn_HNPySHP7mL1TTA,【深層組伝統芸】超絶美麗3D配信,https://www.youtube.com/watch?v=Yk_KU8QdDH8,archive,2021/11/10 22:00:03,2021/11/10 22:58:21
RlIOHiHJgfY,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】大人が自分の機嫌を他人に取らせるな,https://www.youtube.com/watch?v=RlIOHiHJgfY,archive,2021/11/09 22:03:04,2021/11/10 00:46:43
DwS1pYPR4Zc,UCv5ndlKn_HNPySHP7mL1TTA,ゲームガチって楽しかったのではっぴー雑談🌟,https://www.youtube.com/watch?v=DwS1pYPR4Zc,archive,2021/11/07 22:07:09,2021/11/07 23:28:57
viQu4_KAWr8,UCv5ndlKn_HNPySHP7mL1TTA,【なまいき丸】まほROKUカスタム本番🌟,https://www.youtube.com/watch?v=viQu4_KAWr8,archive,2021/11/07 17:55:30,2021/11/07 21:24:27
l15er2AAN0c,UCv5ndlKn_HNPySHP7mL1TTA,グッズ特典公開！,https://www.youtube.com/watch?v=l15er2AAN0c,archive,2021/11/06 18:57:53,2021/11/06 19:52:13
pIhqEJTG0Wc,UCv5ndlKn_HNPySHP7mL1TTA,【脱生活保護祭】スパチャへのお返事します,https://www.youtube.com/watch?v=pIhqEJTG0Wc,archive,2021/11/05 23:05:53,2021/11/06 00:04:49
eglXahcituA,UCv5ndlKn_HNPySHP7mL1TTA,【脱生活保護】生活保護受給の表から裏まで全部解説【3D配信】,https://www.youtube.com/watch?v=eglXahcituA,archive,2021/11/03 21:57:27,2021/11/03 23:08:38
ad2SEuQIRyc,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】30分くらい軽く/例の件について感想,https://www.youtube.com/watch?v=ad2SEuQIRyc,archive,2021/11/02 23:30:09,2021/11/03 02:04:48
gudStlJBRLQ,UCv5ndlKn_HNPySHP7mL1TTA,悪のインターネットに傷つかないための&quot;ネットしぐさ&quot;解説！,https://www.youtube.com/watch?v=gudStlJBRLQ,archive,2021/11/01 21:58:08,2021/11/01 23:05:16
sXdjnJB5tyE,UCv5ndlKn_HNPySHP7mL1TTA,10月のおいしいものを食べる会～馬肉編～,https://www.youtube.com/watch?v=sXdjnJB5tyE,archive,2021/11/01 20:29:27,2021/11/01 21:01:10
2mjVNmWrHv0,UCv5ndlKn_HNPySHP7mL1TTA,ついに脱○○○○！先行グッズ情報もあり〼,https://www.youtube.com/watch?v=2mjVNmWrHv0,archive,2021/10/31 22:01:58,2021/10/31 23:30:42
xx2tmgJHIns,UCv5ndlKn_HNPySHP7mL1TTA,1日1救済🌟雑談配信,https://www.youtube.com/watch?v=xx2tmgJHIns,archive,2021/10/29 22:01:11,2021/10/30 01:38:46
mCWmzdVQzLA,UCv5ndlKn_HNPySHP7mL1TTA,心が洗われる雑談,https://www.youtube.com/watch?v=mCWmzdVQzLA,archive,2021/10/28 22:14:55,2021/10/29 00:28:47
lX9Y0RF-6hA,UCv5ndlKn_HNPySHP7mL1TTA,世が世知辛いのではっぴーな救済（雑談気が向いたらおうた）,https://www.youtube.com/watch?v=lX9Y0RF-6hA,archive,2021/10/26 22:17:55,2021/10/27 02:20:58
U3e8ZJ05Pp8,UCv5ndlKn_HNPySHP7mL1TTA,魂の救済配信（雑談時々おうた）,https://www.youtube.com/watch?v=U3e8ZJ05Pp8,archive,2021/10/25 22:04:37,2021/10/26 00:00:39
1w5xlPT8X3o,UCv5ndlKn_HNPySHP7mL1TTA,【なまいきロリ組】働くくらいなら○んでもいい【#6】,https://www.youtube.com/watch?v=1w5xlPT8X3o,archive,2021/10/23 20:00:39,2021/10/23 22:30:06
WrsVL6fAvdo,UCv5ndlKn_HNPySHP7mL1TTA,ASMRマイクで1日30分リングフィット#11,https://www.youtube.com/watch?v=WrsVL6fAvdo,archive,2021/10/21 21:56:58,2021/10/22 00:11:58
hZVpbYHASuA,UCv5ndlKn_HNPySHP7mL1TTA,【なまいき丸】星めぐりカスタム本番🌟,https://www.youtube.com/watch?v=hZVpbYHASuA,archive,2021/10/20 20:00:26,2021/10/20 22:29:38
scQS3165SVs,UCv5ndlKn_HNPySHP7mL1TTA,【なまいき丸】APEXカスタム練習カチコミ🌟,https://www.youtube.com/watch?v=scQS3165SVs,archive,2021/10/19 20:01:11,2021/10/19 22:41:47
eD9HhclFfic,UCv5ndlKn_HNPySHP7mL1TTA,【雑談】めちゃ鬱だった日々のおはなしでもしちゃおうかな,https://www.youtube.com/watch?v=eD9HhclFfic,archive,2021/10/18 20:58:55,2021/10/18 23:59:18
